datetime,air_temp,rel_hum,wind_speed,wind_direction,accum_precip
2022-06-27T23:50:00Z,23.3,44,4.8,336,0
2022-06-27T23:55:00Z,23.4,45,4.3,325,0
2022-06-28T00:00:00Z,23.3,44,4.1,309,0
2022-06-28T00:05:00Z,23.3,45,4.1,308,0
2022-06-28T00:10:00Z,23.4,45,3,319,0
2022-06-28T00:15:00Z,23.4,45,3.6,314,0
2022-06-28T00:20:00Z,23.3,45,4,319,0
2022-06-28T00:25:00Z,23.3,45,4.2,325,0
2022-06-28T00:30:00Z,23.3,45,3.3,319,0
2022-06-28T00:35:00Z,23.2,46,3.2,313,0
2022-06-28T00:40:00Z,23.1,46,4.7,317,0
2022-06-28T00:45:00Z,23.1,46,3.6,322,0
2022-06-28T00:50:00Z,23.3,46,2.7,329,0
2022-06-28T00:55:00Z,23.1,47,2.8,325,0
2022-06-28T01:00:00Z,23,47,3.5,327,0
2022-06-28T01:05:00Z,22.9,48,2.7,326,0
2022-06-28T01:10:00Z,22.8,48,2.8,328,0
2022-06-28T01:15:00Z,22.8,49,2.7,326,0
2022-06-28T01:20:00Z,22.7,50,2.3,334,0
2022-06-28T01:25:00Z,22.7,50,2.4,319,0
2022-06-28T01:30:00Z,22.6,50,2.6,322,0
2022-06-28T01:35:00Z,22.5,51,2.3,324,0
2022-06-28T01:40:00Z,22.4,51,2,324,0
2022-06-28T01:45:00Z,22.4,51,1.9,328,0
2022-06-28T01:50:00Z,22.4,51,1.9,324,0
2022-06-28T01:55:00Z,22.3,51,1.6,325,0
2022-06-28T02:00:00Z,22.3,52,1.6,318,0
2022-06-28T02:05:00Z,22.2,52,1.9,323,0
2022-06-28T02:10:00Z,22.2,52,1.8,323,0
2022-06-28T02:15:00Z,22.1,52,1.9,321,0
2022-06-28T02:20:00Z,22.1,52,2.1,323,0
2022-06-28T02:25:00Z,22.1,51,1.8,320,0
2022-06-28T02:30:00Z,22.1,51,1.5,326,0
2022-06-28T02:35:00Z,22,52,1.6,319,0
2022-06-28T02:40:00Z,22,52,1.8,323,0
2022-06-28T02:45:00Z,21.9,52,1.6,325,0
2022-06-28T02:50:00Z,22,51,1.6,324,0
2022-06-28T02:55:00Z,21.9,52,0.9,300,0
2022-06-28T03:00:00Z,21.7,53,0.9,281,0
2022-06-28T03:05:00Z,21.5,53,1.2,261,0
2022-06-28T03:10:00Z,21.4,53,1.3,263,0
2022-06-28T03:15:00Z,21.6,52,1.3,264,0
2022-06-28T03:20:00Z,21.7,51,1.3,269,0
2022-06-28T03:25:00Z,21.7,51,1.4,263,0
2022-06-28T03:30:00Z,21.7,51,1.4,259,0
2022-06-28T03:35:00Z,21.6,51,1.6,254,0
2022-06-28T03:40:00Z,21.6,51,1.8,246,0
2022-06-28T03:45:00Z,21.6,51,1.8,241,0
2022-06-28T03:50:00Z,21.5,51,1.9,233,0
2022-06-28T03:55:00Z,21.6,51,1.6,234,0
2022-06-28T04:00:00Z,21.6,51,1.4,232,0
2022-06-28T04:05:00Z,21.6,51,1.7,219,0
2022-06-28T04:10:00Z,21.4,51,2.1,213,0
2022-06-28T04:15:00Z,21.2,52,2.3,216,0
2022-06-28T04:20:00Z,20.7,55,2.3,215,0
2022-06-28T04:25:00Z,20.6,55,2.1,218,0
2022-06-28T04:30:00Z,20.1,57,2.6,221,0
2022-06-28T04:35:00Z,20,58,2.9,221,0
2022-06-28T04:40:00Z,20.5,55,3.1,218,0
2022-06-28T04:45:00Z,21,53,3.1,208,0
2022-06-28T04:50:00Z,21.1,52,3,207,0
2022-06-28T04:55:00Z,21.1,52,2.7,207,0
2022-06-28T05:00:00Z,21.2,52,2.3,212,0
2022-06-28T05:05:00Z,21.2,52,2.4,215,0
2022-06-28T05:10:00Z,21,52,2.8,217,0
2022-06-28T05:15:00Z,21,52,2.8,220,0
2022-06-28T05:20:00Z,21.1,52,2.7,224,0
2022-06-28T05:25:00Z,20.7,53,3,223,0
2022-06-28T05:30:00Z,20.3,55,3.6,220,0
2022-06-28T05:35:00Z,20.8,53,3.5,220,0
2022-06-28T05:40:00Z,21,52,3.4,218,0
2022-06-28T05:45:00Z,20.8,53,4.2,218,0
2022-06-28T05:50:00Z,20.1,56,4.7,219,0
2022-06-28T05:55:00Z,20.2,55,4.6,220,0
2022-06-28T06:00:00Z,20.3,55,4.7,218,0
2022-06-28T06:05:00Z,20.6,55,4.6,214,0
2022-06-28T06:10:00Z,20.6,54,4.8,215,0
2022-06-28T06:15:00Z,20.2,56,5.1,213,0
2022-06-28T06:20:00Z,19.8,57,4.9,213,0
2022-06-28T06:25:00Z,19.7,58,4.9,214,0
2022-06-28T06:30:00Z,20,57,4.8,213,0
2022-06-28T06:35:00Z,19.7,58,5.1,214,0
2022-06-28T06:40:00Z,19.8,57,5.1,213,0
2022-06-28T06:45:00Z,19.8,57,5.3,217,0
2022-06-28T06:50:00Z,19.9,57,5.2,216,0
2022-06-28T06:55:00Z,19.9,57,5.3,216,0
2022-06-28T07:00:00Z,19.9,56,5.7,212,0
2022-06-28T07:05:00Z,19.8,57,5.5,211,0
2022-06-28T07:10:00Z,19.3,59,5.6,213,0
2022-06-28T07:15:00Z,19.1,60,5.7,216,0
2022-06-28T07:20:00Z,19.2,60,5.9,217,0
2022-06-28T07:25:00Z,19.2,60,5.4,215,0
2022-06-28T07:30:00Z,19.2,60,5.4,215,0
2022-06-28T07:35:00Z,19.2,60,5.4,219,0
2022-06-28T07:40:00Z,19,61,5.5,223,0
2022-06-28T07:45:00Z,18.8,62,6.3,222,0
2022-06-28T07:50:00Z,18.5,64,6.6,226,0
2022-06-28T07:55:00Z,18.3,64,6.8,228,0
2022-06-28T08:00:00Z,18.1,65,6.6,230,0
2022-06-28T08:05:00Z,18,66,6.7,227,0
2022-06-28T08:10:00Z,18,66,6.3,224,0
2022-06-28T08:15:00Z,17.6,69,5.9,222,0
2022-06-28T08:20:00Z,17.6,70,5.7,218,0
2022-06-28T08:25:00Z,17.6,70,5.8,215,0
2022-06-28T08:30:00Z,17.4,72,5.3,213,0
2022-06-28T08:35:00Z,17.4,71,5.5,212,0
2022-06-28T08:40:00Z,17.4,71,5.7,213,0
2022-06-28T08:45:00Z,17.4,71,5.7,213,0
2022-06-28T08:50:00Z,17.3,72,5.6,214,0
2022-06-28T08:55:00Z,17.4,71,6,217,0
2022-06-28T09:00:00Z,17.4,71,5.8,216,0
2022-06-28T09:05:00Z,17.5,71,5.7,218,0
2022-06-28T09:10:00Z,17.5,71,6.3,219,0
2022-06-28T09:15:00Z,17.5,70,6.4,218,0
2022-06-28T09:20:00Z,17.6,69,6.4,215,0
2022-06-28T09:25:00Z,17.5,70,6.5,216,0
2022-06-28T09:30:00Z,17.4,70,6.6,216,0
2022-06-28T09:35:00Z,17.5,70,6.4,215,0
2022-06-28T09:40:00Z,17.5,71,5.8,215,0
2022-06-28T09:45:00Z,17.4,71,6,216,0
2022-06-28T09:50:00Z,17.2,72,5.9,216,0
2022-06-28T09:55:00Z,17.2,73,6.4,217,0
2022-06-28T10:00:00Z,17.1,73,6.2,220,0
2022-06-28T10:05:00Z,17.1,73,6.4,223,0
2022-06-28T10:10:00Z,17.3,72,6.4,222,0
2022-06-28T10:15:00Z,17.3,72,6.8,225,0
2022-06-28T10:20:00Z,17.7,69,7.3,228,0
2022-06-28T10:25:00Z,17.9,68,6.8,226,0
2022-06-28T10:30:00Z,18,68,6.9,229,0
2022-06-28T10:35:00Z,18.2,67,6.6,230,0
2022-06-28T10:40:00Z,18.5,65,6.9,229,0
2022-06-28T10:45:00Z,18.4,66,6.6,228,0
2022-06-28T10:50:00Z,18.4,66,6.1,228,0
2022-06-28T10:55:00Z,18.4,66,5.9,228,0
2022-06-28T11:00:00Z,18.4,66,5.8,227,0
2022-06-28T11:05:00Z,18.3,67,5,224,0
2022-06-28T11:10:00Z,18.1,68,4.5,221,0
2022-06-28T11:15:00Z,18,69,4.2,218,0
2022-06-28T11:20:00Z,17.9,69,3.9,217,0
2022-06-28T11:25:00Z,17.9,70,3.8,217,0
2022-06-28T11:30:00Z,17.8,71,3.6,213,0
2022-06-28T11:35:00Z,17.8,72,3.5,210,0
2022-06-28T11:40:00Z,17.8,72,2.7,209,0
2022-06-28T11:45:00Z,17.8,72,2.9,208,0
2022-06-28T11:50:00Z,17.9,72,2.7,212,0
2022-06-28T11:55:00Z,17.9,72,2.5,210,0
2022-06-28T12:00:00Z,18.1,71,2.7,219,0
2022-06-28T12:05:00Z,18.1,71,2.3,223,0
2022-06-28T12:10:00Z,18.3,70,2.7,227,0
2022-06-28T12:15:00Z,18.4,70,2.4,221,0
2022-06-28T12:20:00Z,18.5,70,2,207,0
2022-06-28T12:25:00Z,18.6,70,2.2,199,0
2022-06-28T12:30:00Z,18.7,70,2.1,204,0
2022-06-28T12:35:00Z,18.8,70,2,200,0
2022-06-28T12:40:00Z,19,69,1.7,205,0
2022-06-28T12:45:00Z,19.3,68,1.2,202,0
2022-06-28T12:50:00Z,19.4,67,1.2,215,0
2022-06-28T12:55:00Z,19.6,66,1.5,215,0
2022-06-28T13:00:00Z,19.9,64,1.7,233,0
2022-06-28T13:05:00Z,20.3,63,1.4,234,0
2022-06-28T13:10:00Z,20.7,61,1.5,234,0
2022-06-28T13:15:00Z,21,59,2.6,252,0
2022-06-28T13:20:00Z,21.3,58,1.7,258,0
2022-06-28T13:25:00Z,21.5,57,1.9,282,0
2022-06-28T13:30:00Z,21.9,54,3.5,278,0
2022-06-28T13:35:00Z,22.1,52,3.5,273,0
2022-06-28T13:40:00Z,22.2,51,3.6,276,0
2022-06-28T13:45:00Z,22.4,51,3.9,266,0
2022-06-28T13:50:00Z,22.4,50,4.4,267,0
2022-06-28T13:55:00Z,22.7,51,3.3,266,0
2022-06-28T14:00:00Z,22.7,50,3.6,271,0
2022-06-28T14:05:00Z,22.9,49,3.6,264,0
2022-06-28T14:10:00Z,23,49,4.3,262,0
2022-06-28T14:15:00Z,23.2,49,3.1,258,0
2022-06-28T14:20:00Z,23.1,50,4,253,0
2022-06-28T14:25:00Z,23.2,49,3.7,268,0
2022-06-28T14:30:00Z,23.1,50,4.8,262,0
2022-06-28T14:35:00Z,23.4,50,3.3,262,0
2022-06-28T14:40:00Z,23.7,48,4.3,280,0
2022-06-28T14:45:00Z,24,48,3,263,0
2022-06-28T14:50:00Z,23.9,50,3.7,257,0
2022-06-28T14:55:00Z,24,48,4.6,264,0
2022-06-28T15:00:00Z,24,46,4.7,276,0
2022-06-28T15:05:00Z,24.2,45,5.8,272,0
2022-06-28T15:10:00Z,24.6,44,3.4,281,0
2022-06-28T15:15:00Z,24.9,43,3.6,286,0
2022-06-28T15:20:00Z,24.8,43,5.6,295,0
2022-06-28T15:25:00Z,25.1,43,3.8,266,0
2022-06-28T15:30:00Z,25.1,43,4.9,268,0
2022-06-28T15:35:00Z,25.2,44,5.4,246,0
2022-06-28T15:40:00Z,25.2,43,5.7,250,0
2022-06-28T15:45:00Z,25.2,43,5.9,282,0
2022-06-28T15:50:00Z,25.4,42,4.7,272,0
2022-06-28T15:55:00Z,25.4,43,5.8,261,0
2022-06-28T16:00:00Z,25.2,44,5.3,251,0
2022-06-28T16:05:00Z,25.6,44,4.1,259,0
2022-06-28T16:10:00Z,25.9,40,5.9,290,0
2022-06-28T16:15:00Z,25.9,41,5.1,266,0
2022-06-28T16:20:00Z,26.1,42,4.5,271,0
2022-06-28T16:25:00Z,25.9,38,6.3,286,0
2022-06-28T16:30:00Z,26.2,38,4,283,0
2022-06-28T16:35:00Z,26,39,6.1,278,0
2022-06-28T16:40:00Z,26.1,39,5.4,260,0
2022-06-28T16:45:00Z,26.2,38,6.1,242,0
2022-06-28T16:50:00Z,26.3,37,6.3,245,0
2022-06-28T16:55:00Z,26.2,37,6.2,254,0
2022-06-28T17:00:00Z,26.1,37,6.6,256,0
2022-06-28T17:05:00Z,26.2,36,9.1,259,0
2022-06-28T17:10:00Z,25.9,35,9.6,265,0
2022-06-28T17:15:00Z,26,35,8.6,253,0
2022-06-28T17:20:00Z,25.9,35,8,248,0
2022-06-28T17:25:00Z,26.2,34,7.1,252,0
2022-06-28T17:30:00Z,26.3,34,4.6,240,0
2022-06-28T17:35:00Z,26.2,32,8.4,267,0
2022-06-28T17:40:00Z,26.3,33,7.4,265,0
2022-06-28T17:45:00Z,26,33,6.6,271,0
2022-06-28T17:50:00Z,26.5,32,6.3,247,0
2022-06-28T17:55:00Z,26.9,31,7.5,253,0
2022-06-28T18:00:00Z,26.7,30,5.7,262,0
2022-06-28T18:05:00Z,26.5,31,7.5,260,0
2022-06-28T18:10:00Z,26.1,30,9.1,254,0
2022-06-28T18:15:00Z,26.3,30,6.9,259,0
2022-06-28T18:20:00Z,26.5,32,8.8,248,0
2022-06-28T18:25:00Z,26.4,33,7.8,241,0
2022-06-28T18:30:00Z,26.4,33,6.3,232,0
2022-06-28T18:35:00Z,26.7,32,7.2,244,0
2022-06-28T18:40:00Z,26.4,30,8.7,257,0
2022-06-28T18:45:00Z,26.6,31,7.9,239,0
2022-06-28T18:50:00Z,26.6,29,8.5,233,0
2022-06-28T18:55:00Z,26.7,31,7.3,262,0
2022-06-28T19:00:00Z,26.5,32,7.6,258,0
2022-06-28T19:05:00Z,26.7,31,6.5,228,0
2022-06-28T19:10:00Z,26.8,30,7.2,247,0
2022-06-28T19:15:00Z,26.8,29,7.7,249,0
2022-06-28T19:20:00Z,26.8,29,7.7,248,0
2022-06-28T19:25:00Z,26.8,29,6.1,239,0
2022-06-28T19:30:00Z,27.2,29,6.5,228,0
2022-06-28T19:35:00Z,26.8,30,8.6,245,0
2022-06-28T19:40:00Z,26.7,30,8,246,0
2022-06-28T19:45:00Z,26.8,29,9.1,244,0
2022-06-28T19:50:00Z,26.5,30,9.4,252,0
2022-06-28T19:55:00Z,26.6,32,5,246,0
2022-06-28T20:00:00Z,26.4,34,8.5,251,0
2022-06-28T20:05:00Z,26.2,34,8.3,248,0
2022-06-28T20:10:00Z,26.3,33,6.9,231,0
2022-06-28T20:15:00Z,26.4,32,7,231,0
2022-06-28T20:20:00Z,26.3,34,7.1,245,0
2022-06-28T20:25:00Z,26.2,34,7.8,243,0
2022-06-28T20:30:00Z,26.3,33,6.2,227,0
2022-06-28T20:35:00Z,26.5,33,5.9,233,0
2022-06-28T20:40:00Z,26.8,34,5.2,241,0
2022-06-28T20:45:00Z,26.7,35,7.6,220,0
2022-06-28T20:50:00Z,26.4,34,9.6,217,0
2022-06-28T20:55:00Z,26.5,34,8.3,218,0
2022-06-28T21:00:00Z,26.6,34,8.2,217,0
2022-06-28T21:05:00Z,26.8,34,8.4,238,0
2022-06-28T21:10:00Z,26.7,33,6.2,238,0
2022-06-28T21:15:00Z,26.9,34,6.6,226,0
2022-06-28T21:20:00Z,27,34,8.1,233,0
2022-06-28T21:25:00Z,26.6,34,8.7,238,0
2022-06-28T21:30:00Z,26.6,35,9.3,228,0
2022-06-28T21:35:00Z,26.8,35,7.2,224,0
2022-06-28T21:40:00Z,26.6,35,8.5,233,0
2022-06-28T21:45:00Z,26.7,35,7.3,241,0
2022-06-28T21:50:00Z,26.7,35,8.3,244,0
2022-06-28T21:55:00Z,26.8,36,6.4,231,0
2022-06-28T22:00:00Z,26.5,37,8.8,225,0
2022-06-28T22:05:00Z,26.4,37,9.1,213,0
2022-06-28T22:10:00Z,26.4,38,7.6,220,0
2022-06-28T22:15:00Z,26.5,38,7.6,207,0
2022-06-28T22:20:00Z,26.5,38,7.5,214,0
2022-06-28T22:25:00Z,26.5,38,8.5,218,0
2022-06-28T22:30:00Z,26.3,38,9.8,211,0
2022-06-28T22:35:00Z,26.4,38,7.9,217,0
2022-06-28T22:40:00Z,26.4,38,7.4,219,0
2022-06-28T22:45:00Z,26.4,38,7,220,0
2022-06-28T22:50:00Z,26.2,37,9.3,224,0
2022-06-28T22:55:00Z,26.2,38,8.7,232,0
2022-06-28T23:00:00Z,26.4,38,7.6,217,0
2022-06-28T23:05:00Z,26.4,38,6.8,226,0
2022-06-28T23:10:00Z,26.3,39,6.6,218,0
2022-06-28T23:15:00Z,26.2,39,7.7,230,0
2022-06-28T23:20:00Z,26.3,39,7,230,0
2022-06-28T23:25:00Z,26.1,39,9.3,234,0
2022-06-28T23:30:00Z,26.1,38,8.8,235,0
2022-06-28T23:35:00Z,26.2,38,8.7,231,0
2022-06-28T23:40:00Z,26,37,9.2,220,0
2022-06-28T23:45:00Z,26,37,7.5,220,0
2022-06-28T23:50:00Z,25.9,38,8.4,214,0
2022-06-28T23:55:00Z,25.9,38,6.5,218,0
2022-06-29T00:00:00Z,25.9,39,7.2,219,0
2022-06-29T00:05:00Z,25.9,39,7.3,214,0
2022-06-29T00:10:00Z,25.8,40,7.1,222,0
2022-06-29T00:15:00Z,25.7,40,8.4,219,0
2022-06-29T00:20:00Z,25.7,41,6.9,219,0
2022-06-29T00:25:00Z,25.6,41,7.8,220,0
2022-06-29T00:30:00Z,25.6,42,7.8,216,0
2022-06-29T00:35:00Z,25.5,42,8.1,216,0
2022-06-29T00:40:00Z,25.5,43,6.7,216,0
2022-06-29T00:45:00Z,25.3,43,5.9,211,0
2022-06-29T00:50:00Z,25.1,44,5.8,215,0
2022-06-29T00:55:00Z,25,44,5.9,212,0
2022-06-29T01:00:00Z,24.9,45,5.4,210,0
2022-06-29T01:05:00Z,24.8,45,5.4,209,0
2022-06-29T01:10:00Z,24.6,46,5,211,0
2022-06-29T01:15:00Z,24.5,46,4.6,206,0
2022-06-29T01:20:00Z,24.4,47,4.7,210,0
2022-06-29T01:25:00Z,24.3,47,4.5,210,0
2022-06-29T01:30:00Z,24.2,48,4.9,211,0
2022-06-29T01:35:00Z,24.1,48,4.9,212,0
2022-06-29T01:40:00Z,24.1,48,5.6,212,0
2022-06-29T01:45:00Z,24,49,5.7,209,0
2022-06-29T01:50:00Z,23.9,49,4.7,209,0
2022-06-29T01:55:00Z,23.9,49,4.3,207,0
2022-06-29T02:00:00Z,23.8,50,3.4,207,0
2022-06-29T02:05:00Z,23.8,50,4.6,205,0
2022-06-29T02:10:00Z,23.7,51,4.7,202,0
2022-06-29T02:15:00Z,23.7,51,4.4,200,0
2022-06-29T02:20:00Z,23.6,52,3.9,201,0
2022-06-29T02:25:00Z,23.6,52,4.1,201,0
2022-06-29T02:30:00Z,23.5,52,3.9,208,0
2022-06-29T02:35:00Z,23.5,53,4.1,218,0
2022-06-29T02:40:00Z,23.5,53,3.2,221,0
2022-06-29T02:45:00Z,23.5,53,3,237,0
2022-06-29T02:50:00Z,23.4,54,4.5,249,0
2022-06-29T02:55:00Z,22.7,57,5.2,252,0
2022-06-29T03:00:00Z,22.1,62,4.2,257,0
2022-06-29T03:05:00Z,21.6,65,2,276,0
2022-06-29T03:10:00Z,21.5,65,2.6,345,0
2022-06-29T03:15:00Z,21.5,67,3.9,6,0
2022-06-29T03:20:00Z,21.4,69,4.2,359,0
2022-06-29T03:25:00Z,21.2,70,4,9,0
2022-06-29T03:30:00Z,20.8,75,4,9,0
2022-06-29T03:35:00Z,20.4,76,3.8,23,0
2022-06-29T03:40:00Z,20.5,77,3,38,0
2022-06-29T03:45:00Z,20.5,78,3.3,53,0
2022-06-29T03:50:00Z,20.2,79,3.4,65,0
2022-06-29T03:55:00Z,20.2,79,1.4,64,0
2022-06-29T04:00:00Z,20.2,79,1,80,0
2022-06-29T04:05:00Z,20.5,80,2.5,85,0
2022-06-29T04:10:00Z,20.5,80,1.1,298,0
2022-06-29T04:15:00Z,20.3,80,1,14,0
2022-06-29T04:20:00Z,19.9,84,2.6,26,0
2022-06-29T04:25:00Z,19.2,90,3.6,59,0
2022-06-29T04:30:00Z,18.9,92,3.6,57,0
2022-06-29T04:35:00Z,18.7,92,3.2,61,0
2022-06-29T04:40:00Z,18.6,94,2.9,70,0
2022-06-29T04:45:00Z,18.7,94,1.8,70,0
2022-06-29T04:50:00Z,18.8,94,1.2,54,0
2022-06-29T04:55:00Z,18.7,95,2.3,70,0
2022-06-29T05:00:00Z,18.4,96,1.8,65,0
2022-06-29T05:05:00Z,18.2,98,3.2,81,0
2022-06-29T05:10:00Z,17.9,100,3.3,57,0
2022-06-29T05:15:00Z,17.7,100,3.7,67,0
2022-06-29T05:20:00Z,17.7,100,3.6,80,0
2022-06-29T05:25:00Z,17.8,100,3.7,88,0
2022-06-29T05:30:00Z,17.8,100,3.2,101,0
2022-06-29T05:35:00Z,17.8,100,3.4,101,0
2022-06-29T05:40:00Z,17.7,100,2.7,88,0
2022-06-29T05:45:00Z,17.7,100,1.9,95,0
2022-06-29T05:50:00Z,17.9,100,1.9,114,0
2022-06-29T05:55:00Z,17.8,100,1.7,127,0
2022-06-29T06:00:00Z,17.3,100,2.6,141,0
2022-06-29T06:05:00Z,17.7,100,2.9,110,0
2022-06-29T06:10:00Z,17.4,100,2.9,136,0
2022-06-29T06:15:00Z,17.1,100,3.5,131,0
2022-06-29T06:20:00Z,17.1,100,3.2,125,0
2022-06-29T06:25:00Z,17.4,100,2.8,113,0
2022-06-29T06:30:00Z,17.4,100,2.1,124,0
2022-06-29T06:35:00Z,17.1,100,2.5,131,0
2022-06-29T06:40:00Z,17,100,3.3,141,0
2022-06-29T06:45:00Z,17.1,100,2.2,151,0
2022-06-29T06:50:00Z,17,100,2.1,145,0
2022-06-29T06:55:00Z,17,100,2,145,0
2022-06-29T07:00:00Z,16.9,100,2.4,139,0
2022-06-29T07:05:00Z,16.9,100,2.6,130,0
2022-06-29T07:10:00Z,16.8,100,2.5,135,0
2022-06-29T07:15:00Z,16.9,100,2,143,0
2022-06-29T07:20:00Z,16.9,100,1.8,151,0
2022-06-29T07:25:00Z,16.9,100,2.2,151,0
2022-06-29T07:30:00Z,16.9,100,1.7,153,0
2022-06-29T07:35:00Z,16.8,100,2.1,160,0
2022-06-29T07:40:00Z,16.9,100,2.3,140,0
2022-06-29T07:45:00Z,17.1,100,3.4,158,0
2022-06-29T07:50:00Z,17,100,1.7,179,0
2022-06-29T07:55:00Z,17.1,100,3,152,0
2022-06-29T08:00:00Z,17,100,2,162,0
2022-06-29T08:05:00Z,17,100,2.2,154,0
2022-06-29T08:10:00Z,17,100,2.3,154,0
2022-06-29T08:15:00Z,16.9,100,2.3,157,0
2022-06-29T08:20:00Z,16.9,100,2,158,0
2022-06-29T08:25:00Z,16.9,100,1.9,155,0
2022-06-29T08:30:00Z,16.9,100,1.9,155,0
2022-06-29T08:35:00Z,16.8,100,1.9,158,0
2022-06-29T08:40:00Z,16.9,100,1.8,156,0
2022-06-29T08:45:00Z,16.9,100,1.9,151,0
2022-06-29T08:50:00Z,17,100,1.6,152,0
2022-06-29T08:55:00Z,16.9,100,1.8,155,0
2022-06-29T09:00:00Z,17,100,1.7,152,0
2022-06-29T09:05:00Z,17.1,100,1.7,157,0
2022-06-29T09:10:00Z,17.2,100,1.3,157,0
2022-06-29T09:15:00Z,17.2,100,1.6,160,0
2022-06-29T09:20:00Z,17.1,100,1.4,161,0
2022-06-29T09:25:00Z,17.2,100,1.4,166,0
2022-06-29T09:30:00Z,17.2,100,1.3,168,0
2022-06-29T09:35:00Z,17.1,100,1.2,166,0
2022-06-29T09:40:00Z,17.1,100,1.2,164,0
2022-06-29T09:45:00Z,17.1,100,1.1,164,0
2022-06-29T09:50:00Z,17.1,100,0.8,159,0
2022-06-29T09:55:00Z,17,100,0.7,169,0
2022-06-29T10:00:00Z,17,100,0.7,188,0
2022-06-29T10:05:00Z,17.1,100,1,190,0
2022-06-29T10:10:00Z,17.1,100,0.7,176,0
2022-06-29T10:15:00Z,17.2,100,0.1,146,0
2022-06-29T10:20:00Z,17.2,100,0,37,0
2022-06-29T10:25:00Z,17.4,100,0,329,0
2022-06-29T10:30:00Z,17.5,100,0,308,0
2022-06-29T10:35:00Z,17.5,100,0,360,0
2022-06-29T10:40:00Z,17.6,100,0,338,0
2022-06-29T10:45:00Z,17.7,100,0,335,0
2022-06-29T10:50:00Z,17.8,100,0.3,327,0
2022-06-29T10:55:00Z,17.8,98,0.1,315,0
2022-06-29T11:00:00Z,17.5,99,0,283,0
2022-06-29T11:05:00Z,17.4,100,0,216,0
2022-06-29T11:10:00Z,17.3,100,0,243,0
2022-06-29T11:15:00Z,17.6,100,0,336,0
2022-06-29T11:20:00Z,17.8,100,0.3,317,0
2022-06-29T11:25:00Z,17.5,100,0.3,284,0
2022-06-29T11:30:00Z,17.5,100,0.1,326,0
2022-06-29T11:35:00Z,17.8,100,0.1,349,0
2022-06-29T11:40:00Z,18.3,100,0.6,345,0
2022-06-29T11:45:00Z,18.3,100,0.2,352,0
2022-06-29T11:50:00Z,18,100,0.1,200,0
2022-06-29T11:55:00Z,18,100,0,268,0
2022-06-29T12:00:00Z,18.1,99,0.4,223,0
2022-06-29T12:05:00Z,18.2,98,0.7,224,0
2022-06-29T12:10:00Z,18.3,95,0.4,218,0
2022-06-29T12:15:00Z,18.4,93,0.3,244,0
2022-06-29T12:20:00Z,18.6,92,0.2,265,0
2022-06-29T12:25:00Z,18.8,90,0.3,281,0
2022-06-29T12:30:00Z,19.4,87,0.3,23,0
2022-06-29T12:35:00Z,19.3,90,0.9,27,0
2022-06-29T12:40:00Z,19.2,98,1.3,14,0
2022-06-29T12:45:00Z,19.2,100,1.4,14,0
2022-06-29T12:50:00Z,19.2,100,1.1,17,0
2022-06-29T12:55:00Z,19.2,100,1.1,2,0
2022-06-29T13:00:00Z,19.5,97,1,8,0
2022-06-29T13:05:00Z,19.5,93,1.2,357,0
2022-06-29T13:10:00Z,19.6,95,1.4,349,0
2022-06-29T13:15:00Z,19.6,96,1.4,329,0
2022-06-29T13:20:00Z,19.7,94,1.5,329,0
2022-06-29T13:25:00Z,19.7,94,1.1,338,0
2022-06-29T13:30:00Z,19.7,91,1.2,328,0
2022-06-29T13:35:00Z,20,89,1.5,340,0
2022-06-29T13:40:00Z,20,86,1.6,322,0
2022-06-29T13:45:00Z,20.3,84,1.5,347,0
2022-06-29T13:50:00Z,20.6,81,1.5,5,0
2022-06-29T13:55:00Z,20.2,81,2.2,352,0
2022-06-29T14:00:00Z,20.2,82,2.1,342,0
2022-06-29T14:05:00Z,20.4,83,1.7,356,0
2022-06-29T14:10:00Z,20.6,82,1.7,334,0
2022-06-29T14:15:00Z,20.4,83,1.7,350,0
2022-06-29T14:20:00Z,20.4,83,1.8,353,0
2022-06-29T14:25:00Z,20.3,83,2.2,4,0
2022-06-29T14:30:00Z,20.6,82,1.7,2,0
2022-06-29T14:35:00Z,20.5,83,2.2,355,0
2022-06-29T14:40:00Z,20.7,82,2,1,0
2022-06-29T14:45:00Z,20.9,81,1.7,2,0
2022-06-29T14:50:00Z,20.8,82,2.1,8,0
2022-06-29T14:55:00Z,20.9,82,1.3,13,0
2022-06-29T15:00:00Z,21,81,2,355,0
2022-06-29T15:05:00Z,21.2,81,1.4,349,0
2022-06-29T15:10:00Z,21.3,80,1.6,360,0
2022-06-29T15:15:00Z,21.2,79,2.2,359,0
2022-06-29T15:20:00Z,21.5,78,2.2,15,0
2022-06-29T15:25:00Z,21.5,77,2.7,30,0
2022-06-29T15:30:00Z,21.2,78,3,22,0
2022-06-29T15:35:00Z,21.3,78,2.9,17,0
2022-06-29T15:40:00Z,21.5,77,2.7,19,0
2022-06-29T15:45:00Z,21.7,77,2.4,14,0
2022-06-29T15:50:00Z,21.9,76,1.9,20,0
2022-06-29T15:55:00Z,22.1,76,1.9,1,0
2022-06-29T16:00:00Z,22.1,76,2.1,359,0
2022-06-29T16:05:00Z,22.3,75,1.9,347,0
2022-06-29T16:10:00Z,22.4,75,2.2,11,0
2022-06-29T16:15:00Z,22.6,75,2.7,19,0
2022-06-29T16:20:00Z,22.4,76,2.6,21,0
2022-06-29T16:25:00Z,21.9,80,3.4,24,0
